"FABLE_Exporter","FABLE_Importer","Year","FABLE_Item","adv_ij_agg","sdt_ij_agg","Regional_lv"
"CAN","GRC",2015,"Coffee",0.0727142343428571,225.358476953231,"R_WRL"
"CHN","GRC",2015,"Coffee",0.0754916430714286,233.966318411015,"R_ASP"
"COL","GRC",2015,"Coffee",0.147544497502961,239.852093408115,"R_CSA"
"DEU","GRC",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"DNK","GRC",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"ETH","GRC",2015,"Coffee",0.152288429050812,235.384369663322,"R_SSA"
"FIN","GRC",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GBR","GRC",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"IDN","GRC",2015,"Coffee",0.0393487859285714,56.2333499705214,"R_ASP"
"IND","GRC",2015,"Coffee",0.0439009464142857,136.059335701452,"R_ASP"
"IRL","GRC",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"MEX","GRC",2015,"Coffee",0.0205679777428571,6.75452389075428,"R_CSA"
"NOR","GRC",2015,"Coffee",0.0024842699,7.6993354336234,"R_OEU"
"NPL","GRC",2015,"Coffee",0.153996133660172,268.885839502883,"R_ASP"
"RUS","GRC",2015,"Coffee",0.0731394063142857,226.676184672913,"R_NEU"
"RWA","GRC",2015,"Coffee",0.152288429050812,235.384369663322,"R_SSA"
"SWE","GRC",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"TUR","GRC",2015,"Coffee",0.00581307164285714,18.0160732447152,"R_NEU"
"USA","GRC",2015,"Coffee",0.0727142343428571,840.206134241722,"R_WRL"
"R_NMC","IDN",2015,"Coffee",0.05,427.181428026856,"R_NMC"
"R_SSA","IDN",2015,"Coffee",0.05,190.875,"R_SSA"
"R_NEU","IDN",2015,"Coffee",0.05,154.961734101907,"R_NEU"
"ARG","IDN",2015,"Coffee",0.05,154.961734101907,"R_CSA"
"AUS","IDN",2015,"Coffee",0.05,154.961734101907,"R_ASP"
"R_OEU","IDN",2015,"Coffee",0.05,154.961734101907,"R_OEU"
"R_ASP","IDN",2015,"Coffee",0.0291666666666667,60.3441666666667,"R_ASP"
"R_CSA","IDN",2015,"Coffee",0.05,131.153055555556,"R_CSA"
"BRA","IDN",2015,"Coffee",0.05,106.14,"R_CSA"
"CAN","IDN",2015,"Coffee",0.05,154.961734101907,"R_WRL"
"CHN","IDN",2015,"Coffee",0.153996133660172,268.885839502883,"R_ASP"
"COL","IDN",2015,"Coffee",0.05,104.575,"R_CSA"
"DEU","IDN",2015,"Coffee",0.05,154.961734101907,"R_OEU"
"DNK","IDN",2015,"Coffee",0.05,154.961734101907,"R_OEU"
"ETH","IDN",2015,"Coffee",0.05,154.961734101907,"R_SSA"
"FIN","IDN",2015,"Coffee",0.05,154.961734101907,"R_OEU"
"GBR","IDN",2015,"Coffee",0.05,154.961734101907,"R_OEU"
"GRC","IDN",2015,"Coffee",0.05,154.961734101907,"R_OEU"
"IND","IDN",2015,"Coffee",0.0217857142857143,67.5190412872593,"R_ASP"
"IRL","IDN",2015,"Coffee",0.05,154.961734101907,"R_OEU"
"MEX","IDN",2015,"Coffee",0.05,16.42,"R_CSA"
"NOR","IDN",2015,"Coffee",0.05,154.961734101907,"R_OEU"
"NPL","IDN",2015,"Coffee",0.05,74.47,"R_ASP"
"RUS","IDN",2015,"Coffee",0.05,154.961734101907,"R_NEU"
"RWA","IDN",2015,"Coffee",0.05,13.87,"R_SSA"
"SWE","IDN",2015,"Coffee",0.05,154.961734101907,"R_OEU"
"TUR","IDN",2015,"Coffee",0.05,154.961734101907,"R_NEU"
"USA","IDN",2015,"Coffee",0.05,577.745294188232,"R_WRL"
"R_NMC","IND",2015,"Coffee",0.636989795918367,3048.8966909991,"R_NMC"
"R_SSA","IND",2015,"Coffee",0.505042016806723,1881.48214285714,"R_SSA"
"R_NEU","IND",2015,"Coffee",0.7,2169.46427742669,"R_NEU"
"ARG","IND",2015,"Coffee",0.7,2169.46427742669,"R_CSA"
"AUS","IND",2015,"Coffee",0.7,2169.46427742669,"R_ASP"
"R_OEU","IND",2015,"Coffee",0.7,2169.46427742669,"R_OEU"
"R_ASP","IND",2015,"Coffee",0.531369047619048,929.938984126984,"R_ASP"
"R_CSA","IND",2015,"Coffee",0.681168831168831,1730.42992857143,"R_CSA"
"BRA","IND",2015,"Coffee",0.7,1485.96,"R_CSA"
"CAN","IND",2015,"Coffee",0.7,2169.46427742669,"R_WRL"
"CHN","IND",2015,"Coffee",0.7,2169.46427742669,"R_ASP"
"COL","IND",2015,"Coffee",0.7,1464.05,"R_CSA"
"DEU","IND",2015,"Coffee",0.7,2169.46427742669,"R_OEU"
"DNK","IND",2015,"Coffee",0.7,2169.46427742669,"R_OEU"
"ETH","IND",2015,"Coffee",0.285714285714286,885.495623439466,"R_SSA"
"FIN","IND",2015,"Coffee",0.7,2169.46427742669,"R_OEU"
"GBR","IND",2015,"Coffee",0.7,2169.46427742669,"R_OEU"
"GRC","IND",2015,"Coffee",0.7,2169.46427742669,"R_OEU"
"IDN","IND",2015,"Coffee",0.65,928.915,"R_ASP"
"IRL","IND",2015,"Coffee",0.7,2169.46427742669,"R_OEU"
"MEX","IND",2015,"Coffee",0.7,229.88,"R_CSA"
"NOR","IND",2015,"Coffee",0.7,2169.46427742669,"R_OEU"
"NPL","IND",2015,"Coffee",0.153996133660172,268.885839502883,"R_ASP"
"RUS","IND",2015,"Coffee",0.7,2169.46427742669,"R_NEU"
"RWA","IND",2015,"Coffee",0.285714285714286,79.2571428571429,"R_SSA"
"SWE","IND",2015,"Coffee",0.7,2169.46427742669,"R_OEU"
"TUR","IND",2015,"Coffee",0.7,2169.46427742669,"R_NEU"
"USA","IND",2015,"Coffee",0.7,8088.43411863525,"R_WRL"
"R_NMC","IRL",2015,"Coffee",0.0381996094158163,333.836654397789,"R_NMC"
"R_SSA","IRL",2015,"Coffee",0.00506241539243698,104.924735217364,"R_SSA"
"R_NEU","IRL",2015,"Coffee",0.0108033823163265,78.1251733688455,"R_NEU"
"ARG","IRL",2015,"Coffee",0.0731394063142857,226.676184672913,"R_CSA"
"AUS","IRL",2015,"Coffee",0.0727142343428571,225.358476953231,"R_ASP"
"R_OEU","IRL",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"R_ASP","IRL",2015,"Coffee",0.0258077082666667,80.531653917725,"R_ASP"
"R_CSA","IRL",2015,"Coffee",0.0124775532298701,42.6521159663378,"R_CSA"
"BRA","IRL",2015,"Coffee",0.0754916430714286,160.253659912029,"R_CSA"
"CAN","IRL",2015,"Coffee",0.0727142343428571,225.358476953231,"R_WRL"
"CHN","IRL",2015,"Coffee",0.0754916430714286,233.966318411015,"R_ASP"
"COL","IRL",2015,"Coffee",0.147544497502961,239.852093408115,"R_CSA"
"DEU","IRL",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"DNK","IRL",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"ETH","IRL",2015,"Coffee",0.152288429050812,235.384369663322,"R_SSA"
"FIN","IRL",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GBR","IRL",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GRC","IRL",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"IDN","IRL",2015,"Coffee",0.0393487859285714,56.2333499705214,"R_ASP"
"IND","IRL",2015,"Coffee",0.0439009464142857,136.059335701452,"R_ASP"
"MEX","IRL",2015,"Coffee",0.0205679777428571,6.75452389075428,"R_CSA"
"NOR","IRL",2015,"Coffee",0.0024842699,7.6993354336234,"R_OEU"
"NPL","IRL",2015,"Coffee",0.153996133660172,268.885839502883,"R_ASP"
"RUS","IRL",2015,"Coffee",0.0731394063142857,226.676184672913,"R_NEU"
"RWA","IRL",2015,"Coffee",0.152288429050812,235.384369663322,"R_SSA"
"SWE","IRL",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"TUR","IRL",2015,"Coffee",0.00581307164285714,18.0160732447152,"R_NEU"
"USA","IRL",2015,"Coffee",0.0727142343428571,840.206134241722,"R_WRL"
"R_NMC","MEX",2015,"Coffee",0.471428571428571,4027.71060711036,"R_NMC"
"R_SSA","MEX",2015,"Coffee",0.471428571428571,1799.67857142857,"R_SSA"
"R_NEU","MEX",2015,"Coffee",0.471428571428571,1461.06777867512,"R_NEU"
"ARG","MEX",2015,"Coffee",0.412857142857143,1279.54117587003,"R_CSA"
"AUS","MEX",2015,"Coffee",0.471428571428571,1461.06777867512,"R_ASP"
"R_OEU","MEX",2015,"Coffee",0.444360902255639,1416.79299750314,"R_OEU"
"R_ASP","MEX",2015,"Coffee",0.454464285714285,719.373392857143,"R_ASP"
"R_CSA","MEX",2015,"Coffee",0.37701948051948,954.670696703297,"R_CSA"
"BRA","MEX",2015,"Coffee",0.412857142857143,876.413142857143,"R_CSA"
"CAN","MEX",2015,"Coffee",0.154036460381677,868.861882636017,"R_WRL"
"CHN","MEX",2015,"Coffee",0.471428571428571,1461.06777867512,"R_ASP"
"COL","MEX",2015,"Coffee",0.204571428571429,427.861142857143,"R_CSA"
"DEU","MEX",2015,"Coffee",0.442857142857143,1372.51821633117,"R_OEU"
"DNK","MEX",2015,"Coffee",0.442857142857143,1372.51821633117,"R_OEU"
"ETH","MEX",2015,"Coffee",0.471428571428571,1461.06777867512,"R_SSA"
"FIN","MEX",2015,"Coffee",0.442857142857143,1372.51821633117,"R_OEU"
"GBR","MEX",2015,"Coffee",0.442857142857143,1372.51821633117,"R_OEU"
"GRC","MEX",2015,"Coffee",0.442857142857143,1372.51821633117,"R_OEU"
"IDN","MEX",2015,"Coffee",0.471428571428571,673.718571428571,"R_ASP"
"IND","MEX",2015,"Coffee",0.471428571428571,1461.06777867512,"R_ASP"
"IRL","MEX",2015,"Coffee",0.442857142857143,1372.51821633117,"R_OEU"
"NOR","MEX",2015,"Coffee",0.471428571428571,1461.06777867512,"R_OEU"
"NPL","MEX",2015,"Coffee",0.471428571428571,702.145714285714,"R_ASP"
"RUS","MEX",2015,"Coffee",0.471428571428571,1461.06777867512,"R_NEU"
"RWA","MEX",2015,"Coffee",0.471428571428571,130.774285714286,"R_SSA"
"SWE","MEX",2015,"Coffee",0.442857142857143,1372.51821633117,"R_OEU"
"TUR","MEX",2015,"Coffee",0.471428571428571,1461.06777867512,"R_NEU"
"USA","MEX",2015,"Coffee",0.154036460381677,868.861882636017,"R_WRL"
"R_NMC","NOR",2015,"Coffee",0.154549052620008,632.496039344397,"R_NMC"
"R_SSA","NOR",2015,"Coffee",0.152288429050812,235.384369663322,"R_SSA"
"R_NEU","NOR",2015,"Coffee",0.154879814919143,328.658840843006,"R_NEU"
"ARG","NOR",2015,"Coffee",0.147544497502961,239.852093408115,"R_CSA"
"AUS","NOR",2015,"Coffee",0.153996133660172,268.885839502883,"R_ASP"
"R_OEU","NOR",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"R_ASP","NOR",2015,"Coffee",0.153996133660172,268.885839502883,"R_ASP"
"R_CSA","NOR",2015,"Coffee",0.147544497502961,239.852093408115,"R_CSA"
"BRA","NOR",2015,"Coffee",0.147544497502961,239.852093408115,"R_CSA"
"CAN","NOR",2015,"Coffee",0.154036460381677,868.861882636017,"R_WRL"
"CHN","NOR",2015,"Coffee",0.153996133660172,268.885839502883,"R_ASP"
"COL","NOR",2015,"Coffee",0.147544497502961,239.852093408115,"R_CSA"
"DEU","NOR",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"DNK","NOR",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"ETH","NOR",2015,"Coffee",0.152288429050812,235.384369663322,"R_SSA"
"FIN","NOR",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GBR","NOR",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GRC","NOR",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"IDN","NOR",2015,"Coffee",0.153996133660172,268.885839502883,"R_ASP"
"IND","NOR",2015,"Coffee",0.153996133660172,268.885839502883,"R_ASP"
"IRL","NOR",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"MEX","NOR",2015,"Coffee",0.147544497502961,239.852093408115,"R_CSA"
"NPL","NOR",2015,"Coffee",0.153996133660172,268.885839502883,"R_ASP"
"RUS","NOR",2015,"Coffee",0.154879814919143,328.658840843006,"R_NEU"
"RWA","NOR",2015,"Coffee",0.152288429050812,235.384369663322,"R_SSA"
"SWE","NOR",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"TUR","NOR",2015,"Coffee",0.154879814919143,328.658840843006,"R_NEU"
"USA","NOR",2015,"Coffee",0.154036460381677,868.861882636017,"R_WRL"
"R_NMC","NPL",2015,"Coffee",0.265688775510204,2147.34949981357,"R_NMC"
"R_SSA","NPL",2015,"Coffee",0.271428571428571,1036.17857142857,"R_SSA"
"R_NEU","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_NEU"
"ARG","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_CSA"
"AUS","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_ASP"
"R_OEU","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_OEU"
"R_ASP","NPL",2015,"Coffee",0.261383928571428,436.235342261905,"R_ASP"
"R_CSA","NPL",2015,"Coffee",0.271428571428571,711.973730158729,"R_CSA"
"BRA","NPL",2015,"Coffee",0.271428571428571,576.188571428571,"R_CSA"
"CAN","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_WRL"
"CHN","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_ASP"
"COL","NPL",2015,"Coffee",0.271428571428571,567.692857142857,"R_CSA"
"DEU","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_OEU"
"DNK","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_OEU"
"ETH","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_SSA"
"FIN","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_OEU"
"GBR","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_OEU"
"GRC","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_OEU"
"IDN","NPL",2015,"Coffee",0.271428571428571,387.898571428571,"R_ASP"
"IND","NPL",2015,"Coffee",0.191071428571429,592.175198175143,"R_ASP"
"IRL","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_OEU"
"MEX","NPL",2015,"Coffee",0.271428571428571,89.1371428571428,"R_CSA"
"NOR","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_OEU"
"RUS","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_NEU"
"RWA","NPL",2015,"Coffee",0.271428571428571,75.2942857142857,"R_SSA"
"SWE","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_OEU"
"TUR","NPL",2015,"Coffee",0.271428571428571,841.220842267493,"R_NEU"
"USA","NPL",2015,"Coffee",0.271428571428571,3136.33159702183,"R_WRL"
"R_NMC","RUS",2015,"Coffee",0.0435374149693878,406.312473473606,"R_NMC"
"R_SSA","RUS",2015,"Coffee",0.0507843137302521,205.417857161035,"R_SSA"
"R_NEU","RUS",2015,"Coffee",0.0461904761938776,134.792111577846,"R_NEU"
"ARG","RUS",2015,"Coffee",0.0623809523857143,193.333211132375,"R_CSA"
"AUS","RUS",2015,"Coffee",0.0680952381,211.043123601164,"R_ASP"
"R_OEU","RUS",2015,"Coffee",0.0645112782,105.521561800582,"R_OEU"
"R_ASP","RUS",2015,"Coffee",0.0583333333380952,108.629853750014,"R_ASP"
"R_CSA","RUS",2015,"Coffee",0.0616017316064935,159.600538107778,"R_CSA"
"BRA","RUS",2015,"Coffee",0.0623809523857143,132.422285724394,"R_CSA"
"CAN","RUS",2015,"Coffee",0.0680952381,211.043123601164,"R_WRL"
"CHN","RUS",2015,"Coffee",0.0623809523857143,193.333211132375,"R_ASP"
"COL","RUS",2015,"Coffee",0.0623809523857143,130.469761914721,"R_CSA"
"DEU","RUS",2015,"Coffee",0.0680952381,211.043123601164,"R_OEU"
"DNK","RUS",2015,"Coffee",0.0680952381,211.043123601164,"R_OEU"
"ETH","RUS",2015,"Coffee",0.0452380952428571,140.203473726007,"R_SSA"
"FIN","RUS",2015,"Coffee",0.0680952381,211.043123601164,"R_OEU"
"GBR","RUS",2015,"Coffee",0.0680952381,211.043123601164,"R_OEU"
"GRC","RUS",2015,"Coffee",0.0680952381,211.043123601164,"R_OEU"
"IDN","RUS",2015,"Coffee",0.0623809523857143,89.1486190544243,"R_ASP"
"IND","RUS",2015,"Coffee",0.0623809523857143,193.333211132375,"R_ASP"
"IRL","RUS",2015,"Coffee",0.0680952381,211.043123601164,"R_OEU"
"MEX","RUS",2015,"Coffee",0.0623809523857143,20.4859047634686,"R_CSA"
"NOR","RUS",2015,"Coffee",0.0680952381,211.043123601164,"R_OEU"
"NPL","RUS",2015,"Coffee",0.0452380952428571,67.3776190547114,"R_ASP"
"RWA","RUS",2015,"Coffee",0.0452380952428571,12.5490476203686,"R_SSA"
"SWE","RUS",2015,"Coffee",0.0680952381,211.043123601164,"R_OEU"
"TUR","RUS",2015,"Coffee",0.0623809523857143,193.333211132375,"R_NEU"
"USA","RUS",2015,"Coffee",0.0680952381,786.834067378045,"R_WRL"
"R_NMC","RWA",2015,"Coffee",0.212244897959184,1464.62203894922,"R_NMC"
"R_SSA","RWA",2015,"Coffee",0.161344537815126,436.285714285715,"R_SSA"
"R_NEU","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_NEU"
"ARG","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_CSA"
"AUS","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_ASP"
"R_OEU","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_OEU"
"R_ASP","RWA",2015,"Coffee",0.228571428571429,407.289142857143,"R_ASP"
"R_CSA","RWA",2015,"Coffee",0.228571428571429,599.556825396826,"R_CSA"
"BRA","RWA",2015,"Coffee",0.228571428571429,485.211428571429,"R_CSA"
"CAN","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_WRL"
"CHN","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_ASP"
"COL","RWA",2015,"Coffee",0.228571428571429,478.057142857143,"R_CSA"
"DEU","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_OEU"
"DNK","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_OEU"
"ETH","RWA",2015,"Coffee",0.205714285714286,637.556848876416,"R_SSA"
"FIN","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_OEU"
"GBR","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_OEU"
"GRC","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_OEU"
"IDN","RWA",2015,"Coffee",0.228571428571429,326.651428571429,"R_ASP"
"IND","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_ASP"
"IRL","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_OEU"
"MEX","RWA",2015,"Coffee",0.228571428571429,75.0628571428571,"R_CSA"
"NOR","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_OEU"
"NPL","RWA",2015,"Coffee",0.228571428571429,340.434285714286,"R_ASP"
"RUS","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_NEU"
"SWE","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_OEU"
"TUR","RWA",2015,"Coffee",0.228571428571429,708.396498751573,"R_NEU"
"USA","RWA",2015,"Coffee",0.228571428571429,2641.12134486049,"R_WRL"
"R_NMC","SWE",2015,"Coffee",0.0381996094158163,333.836654397789,"R_NMC"
"R_SSA","SWE",2015,"Coffee",0.00506241539243698,104.924735217364,"R_SSA"
"R_NEU","SWE",2015,"Coffee",0.0108033823163265,78.1251733688455,"R_NEU"
"ARG","SWE",2015,"Coffee",0.0731394063142857,226.676184672913,"R_CSA"
"AUS","SWE",2015,"Coffee",0.0727142343428571,225.358476953231,"R_ASP"
"R_OEU","SWE",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"R_ASP","SWE",2015,"Coffee",0.0258077082666667,80.531653917725,"R_ASP"
"R_CSA","SWE",2015,"Coffee",0.0124775532298701,42.6521159663378,"R_CSA"
"BRA","SWE",2015,"Coffee",0.0754916430714286,160.253659912029,"R_CSA"
"CAN","SWE",2015,"Coffee",0.0727142343428571,225.358476953231,"R_WRL"
"CHN","SWE",2015,"Coffee",0.0754916430714286,233.966318411015,"R_ASP"
"COL","SWE",2015,"Coffee",0.147544497502961,239.852093408115,"R_CSA"
"DEU","SWE",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"DNK","SWE",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"ETH","SWE",2015,"Coffee",0.152288429050812,235.384369663322,"R_SSA"
"FIN","SWE",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GBR","SWE",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"GRC","SWE",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"IDN","SWE",2015,"Coffee",0.0393487859285714,56.2333499705214,"R_ASP"
"IND","SWE",2015,"Coffee",0.0439009464142857,136.059335701452,"R_ASP"
"IRL","SWE",2015,"Coffee",0.178855232151308,378.831776403924,"R_OEU"
"MEX","SWE",2015,"Coffee",0.0205679777428571,6.75452389075428,"R_CSA"
"NOR","SWE",2015,"Coffee",0.0024842699,7.6993354336234,"R_OEU"
"NPL","SWE",2015,"Coffee",0.153996133660172,268.885839502883,"R_ASP"
"RUS","SWE",2015,"Coffee",0.0731394063142857,226.676184672913,"R_NEU"
"RWA","SWE",2015,"Coffee",0.152288429050812,235.384369663322,"R_SSA"
"TUR","SWE",2015,"Coffee",0.00581307164285714,18.0160732447152,"R_NEU"
"USA","SWE",2015,"Coffee",0.0727142343428571,840.206134241722,"R_WRL"
"R_NMC","TUR",2015,"Coffee",0.130366848313775,986.49151332666,"R_NMC"
"R_SSA","TUR",2015,"Coffee",0.107280661135294,466.299038749896,"R_SSA"
"R_NEU","TUR",2015,"Coffee",0.106378989138775,333.401734563844,"R_NEU"
"ARG","TUR",2015,"Coffee",0.1296941974,401.95275464118,"R_CSA"
"AUS","TUR",2015,"Coffee",0.127296655385714,394.522209278862,"R_ASP"
"R_OEU","TUR",2015,"Coffee",0.0671289138684211,295.296809301973,"R_OEU"
"R_ASP","TUR",2015,"Coffee",0.116724548475,197.170514295585,"R_ASP"
"R_CSA","TUR",2015,"Coffee",0.136180229120779,347.234185747554,"R_CSA"
"BRA","TUR",2015,"Coffee",0.142958445585714,303.472188289354,"R_CSA"
"CAN","TUR",2015,"Coffee",0.127296655385714,394.522209278862,"R_WRL"
"CHN","TUR",2015,"Coffee",0.142958445585714,443.061772649507,"R_ASP"
"COL","TUR",2015,"Coffee",0.142958445585714,298.997588942521,"R_CSA"
"DEU","TUR",2015,"Coffee",0.0638169557571429,197.78372258463,"R_OEU"
"DNK","TUR",2015,"Coffee",0.0638169557571429,197.78372258463,"R_OEU"
"ETH","TUR",2015,"Coffee",0.0751150844714286,232.799274938075,"R_SSA"
"FIN","TUR",2015,"Coffee",0.0638169557571429,197.78372258463,"R_OEU"
"GBR","TUR",2015,"Coffee",0.0638169557571429,197.78372258463,"R_OEU"
"GRC","TUR",2015,"Coffee",0.0638169557571429,197.78372258463,"R_OEU"
"IDN","TUR",2015,"Coffee",0.126744159871429,181.130078872259,"R_ASP"
"IND","TUR",2015,"Coffee",0.152413764014286,472.36602345305,"R_ASP"
"IRL","TUR",2015,"Coffee",0.0638169557571429,197.78372258463,"R_OEU"
"MEX","TUR",2015,"Coffee",0.1296941974,42.59157442616,"R_CSA"
"NOR","TUR",2015,"Coffee",0.0638169557571429,197.78372258463,"R_OEU"
"NPL","TUR",2015,"Coffee",0.127020906871429,189.184938694306,"R_ASP"
"RUS","TUR",2015,"Coffee",0.1296941974,401.95275464118,"R_NEU"
"RWA","TUR",2015,"Coffee",0.127020906871429,35.2355995661343,"R_SSA"
"SWE","TUR",2015,"Coffee",0.0638169557571429,197.78372258463,"R_OEU"
"USA","TUR",2015,"Coffee",0.127296655385714,1470.90087229995,"R_WRL"
"R_NMC","USA",2015,"Coffee",0.0133595371653061,102.627304806307,"R_NMC"
"R_SSA","USA",2015,"Coffee",0.0114470104361345,48.2752762298393,"R_SSA"
"R_NEU","USA",2015,"Coffee",0.0153494465448979,47.61752407336,"R_NEU"
"ARG","USA",2015,"Coffee",0.0182958742,56.7032078588467,"R_CSA"
"AUS","USA",2015,"Coffee",0.0115134051857143,35.6827446599234,"R_ASP"
"R_OEU","USA",2015,"Coffee",0.0172753478007518,49.1469722813275,"R_OEU"
"R_ASP","USA",2015,"Coffee",0.0145498107482143,25.5880921054389,"R_ASP"
"R_CSA","USA",2015,"Coffee",0.0126146594961039,34.4078297996177,"R_CSA"
"BRA","USA",2015,"Coffee",0.0142734330428571,30.2996436633771,"R_CSA"
"CAN","USA",2015,"Coffee",0.0115134051857143,35.6827446599234,"R_WRL"
"CHN","USA",2015,"Coffee",0.0195591473285714,60.618387751802,"R_ASP"
"COL","USA",2015,"Coffee",0.0130421326142857,27.2776203627786,"R_CSA"
"DEU","USA",2015,"Coffee",0.0174421208428571,54.057225844483,"R_OEU"
"DNK","USA",2015,"Coffee",0.0174421208428571,54.057225844483,"R_OEU"
"ETH","USA",2015,"Coffee",0.0121640255571429,37.6991698798954,"R_SSA"
"FIN","USA",2015,"Coffee",0.0174421208428571,54.057225844483,"R_OEU"
"GBR","USA",2015,"Coffee",0.0174421208428571,54.057225844483,"R_OEU"
"GRC","USA",2015,"Coffee",0.0174421208428571,54.057225844483,"R_OEU"
"IDN","USA",2015,"Coffee",0.0142734330428571,20.3981631615471,"R_ASP"
"IND","USA",2015,"Coffee",0.0114457108,35.4729438719384,"R_ASP"
"IRL","USA",2015,"Coffee",0.0174421208428571,54.057225844483,"R_OEU"
"MEX","USA",2015,"Coffee",0.147544497502961,239.852093408115,"R_CSA"
"NOR","USA",2015,"Coffee",0.0174421208428571,54.057225844483,"R_OEU"
"NPL","USA",2015,"Coffee",0.00925019084285714,13.7772342413514,"R_ASP"
"RUS","USA",2015,"Coffee",0.0182958742,56.7032078588467,"R_NEU"
"RWA","USA",2015,"Coffee",0.00925019084285714,2.56600293980857,"R_SSA"
"SWE","USA",2015,"Coffee",0.0174421208428571,54.057225844483,"R_OEU"
"TUR","USA",2015,"Coffee",0.0142734330428571,44.2367187181719,"R_NEU"
