"FABLE_Exporter","FABLE_Importer","dist_adj","Year","FABLE_Item","Q_ij","net_trade_ij","ln_dist","ln_quantity_kt","cost_per_tonne_km","transport_cost_usd_t"
"DEU","COL",9137.329,2000,"Wheat",0.2503801,0.248213,9.12012338979264,-1.38477511575778,0.0162898944085276,148.846124585977
"DEU","COL",9137.329,2010,"Cocoa",0.1145678,-0.279365,9.12012338979264,-2.16658849149541,0.0164177501272168,150.014384352172
"DEU","COL",9137.329,2015,"Coffee",0.0807418,-54.1952554,9.12012338979264,-2.51649887002333,0.0164752981633914,150.540219692003
"DEU","COL",9137.329,2015,"Corn",0,-0.0039013,9.12012338979264,0,0,0
"DEU","COL",9137.329,2010,"Wheat",0.1809626,0.1804874,9.12012338979264,-1.70946489890145,0.0163428719912138,149.330198188606
"DEU","COL",9137.329,2015,"Cocoa",0.7507515,0.5206824,9.12012338979264,-0.286680574118695,0.0161119945093412,147.220594678044
"DEU","COL",9137.329,2020,"Rice",0.0073134,0.0073134,9.12012338979264,-4.91804699707443,0.0168757496491461,154.199276665882
"DEU","COL",9137.329,2020,"Wheat",0.7033991,0.7033991,9.12012338979264,-0.351830838442647,0.0161224949365085,147.316540535712
"DEU","COL",9137.329,2020,"Coffee",0,-55.8010761,9.12012338979264,0,0,0
"DEU","COL",9137.329,2015,"Palm_oil",0,-23.0393141,9.12012338979264,0,0,0
"DEU","COL",9137.329,2015,"Wheat",0.8954986,0.8945869,9.12012338979264,-0.11037462085501,0.0160836131302139,146.961264679484
"DEU","COL",9137.329,2020,"Cocoa",0.7507515,0.5575442,9.12012338979264,-0.286680574118695,0.0161119945093412,147.220594678044
"DEU","COL",9137.329,2005,"Wheat",0.3586477,0.3519245,9.12012338979264,-1.02541470936766,0.0162314600356655,148.312190496228
"DEU","COL",9137.329,2020,"Corn",0,-0.00380345,9.12012338979264,0,0,0
"DEU","COL",9137.329,2020,"Palm_oil",0,-13.7509651,9.12012338979264,0,0,0
"DEU","COL",9137.329,2000,"Cocoa",0.1678902,-0.1979708,9.12012338979264,-1.78444508467836,0.0163551305021469,149.442208236052
"DEU","COL",9137.329,2005,"Corn",0.0031562,0.0023617,9.12012338979264,-5.75838650665024,0.0170181607713947,155.500533943127
"DEU","COL",9137.329,2005,"Palm_oil",0,-22.0759466,9.12012338979264,0,0,0
"DEU","COL",9137.329,2005,"Rice",0,-0.0004642,9.12012338979264,0,0,0
"DEU","DNK",537.62,2000,"Cocoa",6.434747,0.142208200000001,6.2871519908979,1.86171252403587,0.00754969753222335,4.05886838727392
"DEU","DNK",537.62,2000,"Rice",23.4883426,23.1514878,6.2871519908979,3.15650423849739,0.00745257479952718,4.0066532637218
"DEU","DNK",537.62,2000,"Coffee",0.7565988,0.5273063,6.2871519908979,-0.278922152827289,0.0077130511398125,4.146690553786
"DEU","DNK",537.62,2000,"Corn",7.603676,7.1783617,6.2871519908979,2.02863181456531,0.00753710614231831,4.05209900423317
"DEU","DNK",537.62,2000,"Palm_oil",34.3570742,30.6401172,6.2871519908979,3.53680794215171,0.00742428620692469,3.99144475056685
"DEU","DNK",537.62,2005,"Rice",26.0389876,25.7021328,6.2871519908979,3.25959493793634,0.00744489584686322,4.0025249051906
"DEU","DNK",537.62,2005,"Soyabean",5.7464588,5.4022158,6.2871519908979,1.74858380421949,0.0075582432413058,4.06346273139082
"DEU","DNK",537.62,2005,"Wheat",60.8922784,-22.4567358,6.2871519908979,4.10910637521572,0.00738191848384145,3.96866701528284
"DEU","DNK",537.62,2010,"Cocoa",11.3635932,4.1942369,6.2871519908979,2.43041466609672,0.00750688409649157,4.0358510279558
"DEU","DNK",537.62,2010,"Coffee",4.20360455,4.16226855,6.2871519908979,1.43594238341428,0.00758191041778391,4.07618667880898
"DEU","DNK",537.62,2010,"Corn",6.8355821,4.2834124,6.2871519908979,1.92214163114362,0.00754513669559051,4.05641639028337
"DEU","DNK",537.62,2010,"Palm_oil",27.4060049,25.5324316,6.2871519908979,3.31076214631696,0.00744108747589318,4.00047744878969
"DEU","DNK",537.62,2010,"Rice",20.107155,19.8129357,6.2871519908979,3.00107572187194,0.00746416723262814,4.01288558760554
"DEU","DNK",537.62,2010,"Soyabean",5.5815189,5.5782177,6.2871519908979,1.71946094365343,0.00756044473850013,4.06464630031244
"DEU","DNK",537.62,2015,"Palm_oil",35.508616,35.3884898,6.2871519908979,3.56977537125882,0.00742183901404316,3.99012909072989
"DEU","DNK",537.62,2015,"Rice",6.5033262,6.1493627,6.2871519908979,1.87231376909291,0.00754889721270956,4.05843811949692
"DEU","DNK",537.62,2015,"Soyabean",4.6595762,4.3663897,6.2871519908979,1.53892449979587,0.00757410642502167,4.07199109622015
"DEU","DNK",537.62,2015,"Wheat",27.3262678,-32.3458337,6.2871519908979,3.30784843005857,0.00744130429122744,4.0005940130497
"DEU","DNK",537.62,2020,"Cocoa",10.2682782,2.3348338,6.2871519908979,2.32905935652577,0.00751449657928277,4.039943650954
"DEU","DNK",537.62,2020,"Coffee",5.8314344,5.5400505,6.2871519908979,1.76326300783593,0.00755713383281874,4.06286629120001
"DEU","DNK",537.62,2020,"Corn",4.8266031,-19.36,6.2871519908979,1.57414292831323,0.00757143941343189,4.07055725744925
"DEU","DNK",537.62,2020,"Palm_oil",34.3570742,33.7968822,6.2871519908979,3.53680794215171,0.00742428620692469,3.99144475056685
"DEU","DNK",537.62,2020,"Rice",5.2681524,4.8544447,6.2871519908979,1.66167971284755,0.00756481451885929,4.06699558162913
"DEU","DNK",537.62,2020,"Soyabean",1.2389879,-1.2376175,6.2871519908979,0.214294836659044,0.00767510272213347,4.1262887254734
"DEU","DNK",537.62,2020,"Wheat",26.8861787,-39.1650334,6.2871519908979,3.29161235159184,0.00744251256531662,4.00124360536552
"DEU","DNK",537.62,2005,"Coffee",1.7455355,1.6069987,6.2871519908979,0.55706138536817,0.00764884007292416,4.11216940000549
"DEU","DNK",537.62,2005,"Corn",7.21962905,6.78946415,6.2871519908979,1.97680357346849,0.00754101350433251,4.05419968019925
"DEU","DNK",537.62,2005,"Palm_oil",34.3570742,32.298211,6.2871519908979,3.53680794215171,0.00742428620692469,3.99144475056685
"DEU","DNK",537.62,2000,"Wheat",59.6225786,-254.3851558,6.2871519908979,4.0880343379017,0.00738347416836031,3.96950338239387
"DEU","DNK",537.62,2005,"Cocoa",8.737515,1.6892586,6.2871519908979,2.16762582429665,0.0075266372934952,4.04647074172889
"DEU","DNK",537.62,2015,"Cocoa",14.7516948,7.20029445,6.2871519908979,2.69135797788005,0.00748732092001944,4.02533347302085
"DEU","DNK",537.62,2000,"Soyabean",0.3988696,-4.1895323,6.2871519908979,-0.919120732551208,0.00776258838283413,4.17332276637929
"DEU","DNK",537.62,2015,"Corn",4.9646253,-8.4047611,6.2871519908979,1.60233782637132,0.00756930495472612,4.06940972975985
"DEU","DNK",537.62,2010,"Wheat",62.1619782,-270.3982424,6.2871519908979,4.12974352987733,0.00738039522309119,3.96784807983829
"DEU","DNK",537.62,2015,"Coffee",6.6616736,6.4319945,6.2871519908979,1.89637074427522,0.00754708139480475,4.05746189947493
"DEU","ETH",5378.895,2005,"Cocoa",0.0098498,0.0098498,8.59023824172577,-4.62030412857281,0.0146601084225957,78.8551838937577
"DEU","ETH",5378.895,2000,"Wheat",4.2430351,4.2430351,8.59023824172577,1.44527883863471,0.0137973185121762,74.2143275585521
"DEU","ETH",5378.895,2010,"Wheat",0.0373029,0.0373029,8.59023824172577,-3.28868420736531,0.0144661855219028,77.8120929728356
"DEU","ETH",5378.895,2005,"Coffee",0,-50.35374,8.59023824172577,0,0,0
"DEU","ETH",5378.895,2005,"Wheat",0.0061176,0.0061176,8.59023824172577,-5.09658541623426,0.0147300983178441,79.2316521913601
"DEU","ETH",5378.895,2010,"Coffee",0,-33.8099492,8.59023824172577,0,0,0
"DEU","ETH",5378.895,2020,"Wheat",0.0378759,0.0364386,8.59023824172577,-3.27344025305869,0.0144639804712647,77.8002322369833
"DEU","ETH",5378.895,2015,"Cocoa",0.0315511,0.0315511,8.59023824172577,-3.45614682530951,0.014490431270511,77.9425083087952
"DEU","ETH",5378.895,2000,"Cocoa",0.0022403,0.0022403,8.59023824172577,-6.10114549351139,0.0148788167371763,80.0315929535139
"DEU","ETH",5378.895,2000,"Coffee",0.0023233,-41.0526482,8.59023824172577,-6.06476669018303,0.0148734049861227,80.0024837128305
"DEU","ETH",5378.895,2015,"Coffee",0,-27.9384121,8.59023824172577,0,0,0
"DEU","ETH",5378.895,2020,"Rice",3.8961039,3.8961039,8.59023824172577,1.35997705380252,0.0138090928922903,74.277660712876
"DEU","ETH",5378.895,2015,"Wheat",0.0375894,0.0364103,8.59023824172577,-3.28103318322538,0.0144650787528965,77.8061397785615
"DEU","ETH",5378.895,2020,"Cocoa",0.02070045,0.02070045,8.59023824172577,-3.87759983981667,0.0145516305023329,78.2716925508462
"DEU","ETH",5378.895,2000,"Corn",0.0228125,0.0228125,8.59023824172577,-3.78044664763943,0.0145374999940175,78.1956860303207
"DEU","ETH",5378.895,2020,"Coffee",0.0030082,-38.4455266,8.59023824172577,-5.80641338574316,0.0148350286474735,79.7960614167522
"DEU","FIN",1435.278,2000,"Coffee",0.8474551,0.5433214,7.26911383765383,-0.16551742048202,0.00994519858172422,14.27412472998
"DEU","FIN",1435.278,2000,"Corn",0.4146393,0.4138731,7.26911383765383,-0.880346293313572,0.0100165444292031,14.3765258552577
"DEU","FIN",1435.278,2000,"Rice",3.7593308,3.7573827,7.26911383765383,1.32424096283831,0.00979813730085915,14.0630509089025
"DEU","FIN",1435.278,2000,"Wheat",4.5935987,3.6049484,7.26911383765383,1.52466374738218,0.00977851926731891,14.0348935769589
"DEU","FIN",1435.278,2005,"Cocoa",4.6824701,3.2277312,7.26911383765383,1.54382576983788,0.00977664568477495,14.0322044651524
"DEU","FIN",1435.278,2005,"Coffee",0.8296351,0.8296351,7.26911383765383,-0.186769313415074,0.00994731234927864,14.277158574048
"DEU","FIN",1435.278,2000,"Soyabean",0.0454914,0.0454914,7.26911383765383,-3.09023198187907,0.0102403625649397,14.6977671014815
"DEU","FIN",1435.278,2000,"Cocoa",3.0180827,2.420758,7.26911383765383,1.10462176222337,0.00981967953846081,14.093970008603
"DEU","FIN",1435.278,2010,"Corn",0.5146783,0.5146783,7.26911383765383,-0.66421323369404,0.00999491874380625,14.3454869847727
"DEU","FIN",1435.278,2010,"Palm_oil",0.816496,0.816496,7.26911383765383,-0.202733265542588,0.00994890046021932,14.2794379547427
"DEU","FIN",1435.278,2010,"Rice",3.8435122,3.8435122,7.26911383765383,1.3463865839922,0.00979596768273894,14.0599369037462
"DEU","FIN",1435.278,2010,"Soyabean",0.0144456,0.0144456,7.26911383765383,-4.2373654090626,0.0103585095431349,14.8673408600515
"DEU","FIN",1435.278,2010,"Wheat",4.5935987,-23.6746831,7.26911383765383,1.52466374738218,0.00977851926731891,14.0348935769589
"DEU","FIN",1435.278,2015,"Cocoa",3.0987721,1.7141351,7.26911383765383,1.13100593624986,0.00981708903887853,14.0902519215435
"DEU","FIN",1435.278,2015,"Coffee",1.0710365,0.9704921,7.26911383765383,0.0686268711836777,0.00992193970723987,14.2407417791278
"DEU","FIN",1435.278,2005,"Corn",0.4146393,0.4146393,7.26911383765383,-0.880346293313572,0.0100165444292031,14.3765258552577
"DEU","FIN",1435.278,2010,"Coffee",0.8474551,0.8161631,7.26911383765383,-0.16551742048202,0.00994519858172422,14.27412472998
"DEU","FIN",1435.278,2020,"Corn",0.2662262,0.2662262,7.26911383765383,-1.32340895562536,0.0100610224576309,14.4403641909435
"DEU","FIN",1435.278,2020,"Palm_oil",0.131953,0.131953,7.26911383765383,-2.02530948040646,0.0101318892432836,14.5420777293216
"DEU","FIN",1435.278,2020,"Rice",1.1012921,1.1012921,7.26911383765383,0.0964841268224352,0.00991917611208005,14.236775251794
"DEU","FIN",1435.278,2020,"Soyabean",0.0911384,0.0911384,7.26911383765383,-2.39537604870976,0.0101694534415103,14.595992796624
"DEU","FIN",1435.278,2020,"Wheat",3.6004655,-0.7024473,7.26911383765383,1.28106314265838,0.00980236883644057,14.0691243388288
"DEU","FIN",1435.278,2015,"Rice",0.6432828,0.6432828,7.26911383765383,-0.441170838059265,0.00997265068044089,14.3135261233218
"DEU","FIN",1435.278,2015,"Wheat",5.3511153,-35.8192297,7.26911383765383,1.67730500647135,0.00976360459825417,14.013486880573
"DEU","FIN",1435.278,2015,"Corn",0.1836615,0.1836615,7.26911383765383,-1.69466088956451,0.0100984436184899,14.4940739598589
"DEU","FIN",1435.278,2015,"Palm_oil",0.322995,0.322995,7.26911383765383,-1.13011843575546,0.010041594237521,14.4124792940406
"DEU","FIN",1435.278,2010,"Cocoa",4.4179706,3.3184078,7.26911383765383,1.48568045038094,0.00978233199964331,14.040365907784
"DEU","FIN",1435.278,2005,"Palm_oil",1.519001,1.519001,7.26911383765383,0.418052881941266,0.00988733037135652,14.1910677607398
"DEU","FIN",1435.278,2020,"Cocoa",3.1433051,2.6674907,7.26911383765383,1.14527482596449,0.00981568834920419,14.0882415424691
"DEU","FIN",1435.278,2020,"Coffee",1.0646568,0.8341325,7.26911383765383,0.062652493705438,0.00992253249907878,14.2415926002128
"DEU","FIN",1435.278,2005,"Wheat",4.5390973,3.1401335,7.26911383765383,1.51272815968432,0.00977968646071592,14.0365688239634
"DEU","FIN",1435.278,2005,"Rice",3.7507328,3.7507328,7.26911383765383,1.32195123422495,0.00979836165418104,14.0633729182896
"DEU","FIN",1435.278,2005,"Soyabean",0.025789,0.025789,7.26911383765383,-3.65780723455953,0.0102986495835173,14.7814251769316
"DEU","GBR",808.641,2000,"Coffee",23.9499881,12.9861176,6.69535506084331,3.17596782698832,0.00828542333105905,6.69993300785092
"DEU","GBR",808.641,2000,"Cocoa",22.9395219,9.9383015,6.69535506084331,3.13286127015885,0.00828899566167486,6.70282174085242
"DEU","GBR",808.641,2005,"Palm_oil",4.5146758,-2.5283883,6.69535506084331,1.50733337919671,0.00842483667366563,6.81266835262965
"DEU","GBR",808.641,2005,"Rice",4.2653646,0.0746633000000001,6.69535506084331,1.45052766380805,0.00842962382196662,6.81653943701891
"DEU","GBR",808.641,2005,"Soyabean",0.267061,0.2572807,6.69535506084331,-1.32027818225643,0.00866645829127573,7.0080534991155
"DEU","GBR",808.641,2005,"Wheat",344.3464109,327.4416976,6.69535506084331,5.84164815911078,0.00806747819674214,6.52369363649176
"DEU","GBR",808.641,2010,"Cocoa",50.7607184,44.0036897,6.69535506084331,3.92712279562232,0.00822342012365759,6.6497946722146
"DEU","GBR",808.641,2010,"Coffee",18.9002503,0.526004099999998,6.69535506084331,2.93917516536415,0.00830506585233787,6.71581675590035
"DEU","GBR",808.641,2010,"Corn",24.6403758,13.2487486,6.69535506084331,3.20438639017239,0.00828306906733445,6.6980292536784
"DEU","GBR",808.641,2010,"Palm_oil",11.2314971,7.1584911,6.69535506084331,2.41872207242068,0.00834840250007701,6.75086054606477
"DEU","GBR",808.641,2005,"Corn",1.7076876,0.7509898,6.69535506084331,0.53514017465614,0.00850714179744954,6.87922365023139
"DEU","GBR",808.641,2015,"Coffee",25.5605589,9.1874842,6.69535506084331,3.24105049546746,0.00828003271083043,6.69557393131863
"DEU","GBR",808.641,2015,"Corn",25.6986632,25.1970421,6.69535506084331,3.24643897498412,0.00827958655498445,6.69521315140918
"DEU","GBR",808.641,2015,"Palm_oil",9.1589524,7.6036048,6.69535506084331,2.21473180533343,0.00836544981014967,6.76464569992924
"DEU","GBR",808.641,2015,"Rice",2.3113413,-2.6119785,6.69535506084331,0.837828005372745,0.00848143064638001,6.85843255931938
"DEU","GBR",808.641,2015,"Soyabean",0.0329008,0.0329008,6.69535506084331,-3.41425830539702,0.0088498455508075,7.15634795605053
"DEU","GBR",808.641,2015,"Wheat",290.1830544,284.6213804,6.69535506084331,5.67051194591263,0.0080812963940259,6.53486759736149
"DEU","GBR",808.641,2020,"Cocoa",59.6606951,46.9686457,6.69535506084331,4.08867343004119,0.00821014586149126,6.63906055958215
"DEU","GBR",808.641,2020,"Coffee",26.9222609,14.0078239,6.69535506084331,3.29295348713401,0.00827573624123712,6.69209962985022
"DEU","GBR",808.641,2020,"Corn",21.2508198,20.9600582,6.69535506084331,3.05639547344981,0.00829533633215989,6.70794906697411
"DEU","GBR",808.641,2020,"Palm_oil",7.0864077,5.7906127,6.69535506084331,1.9581785407746,0.00838693919880985,6.7820229006648
"DEU","GBR",808.641,2020,"Rice",1.4167884,-4.6451185,6.69535506084331,0.34839261998826,0.00852304352014616,6.89208243517451
"DEU","GBR",808.641,2020,"Soyabean",0.0134152,-0.0058849,6.69535506084331,-4.31136688653137,0.00892959546144896,7.22083700354155
"DEU","GBR",808.641,2020,"Wheat",293.6672043,285.923197,6.69535506084331,5.68244716802689,0.00808033193090811,6.53408769294146
"DEU","GBR",808.641,2005,"Coffee",13.740101,-0.4384411,6.69535506084331,2.62031863756777,0.00833158936044241,6.73726475201751
"DEU","GBR",808.641,2000,"Rice",8.2200724,3.2129989,6.69535506084331,2.10657901681519,0.00837450217169978,6.77196581062548
"DEU","GBR",808.641,2000,"Soyabean",0.0058376,-0.0106197,6.69535506084331,-5.14343552551286,0.00900420579901903,7.28116998152455
"DEU","GBR",808.641,2000,"Corn",5.3592916,-15.8282733,6.69535506084331,1.67883180216915,0.00841040059399502,6.80099474672873
"DEU","GBR",808.641,2000,"Palm_oil",0.224091,-8.9844693,6.69535506084331,-1.49570305962429,0.00868167475793708,7.020358157933
"DEU","GBR",808.641,2015,"Cocoa",66.5983934,55.110856,6.69535506084331,4.19868045413225,0.00820111909030699,6.63176114230493
"DEU","GBR",808.641,2000,"Wheat",293.6672043,58.8349809,6.69535506084331,5.68244716802689,0.00808033193090811,6.53408769294146
"DEU","GBR",808.641,2005,"Cocoa",28.5197456,20.2196254,6.69535506084331,3.35059667545021,0.0082709672176517,6.68824320184909
"DEU","GBR",808.641,2010,"Wheat",293.6672043,113.7571324,6.69535506084331,5.68244716802689,0.00808033193090811,6.53408769294146
"DEU","GBR",808.641,2010,"Rice",6.6183886,1.5275614,6.69535506084331,1.88985192642166,0.00839267166859048,6.78665841076067
"DEU","GBR",808.641,2010,"Soyabean",0.2568196,0.2346767,6.69535506084331,-1.35938138609132,0.00866984781678998,7.01079440841687
"DEU","GRC",1810.254,2000,"Corn",0.1647965,0.1295812,7.50122244590604,-1.80304389959637,0.0107382634175312,19.4389843046395
"DEU","GRC",1810.254,2005,"Cocoa",4.8083882,4.6920911,7.50122244590604,1.57036193440619,0.0103820600838668,18.7941657950602
"DEU","GRC",1810.254,2000,"Coffee",1.7308227,1.6174758,7.50122244590604,0.548596844604982,0.0104886841454942,18.9871824291175
"DEU","GRC",1810.254,2005,"Rice",1.8493469,-0.10708015,7.50122244590604,0.614832549734496,0.0104817391918651,18.9746102990305
"DEU","GRC",1810.254,2000,"Palm_oil",0.9892397,0.9892397,7.50122244590604,-0.0108186106990364,0.0105475238915318,19.093697314741
"DEU","GRC",1810.254,2000,"Rice",1.164636,0.7176632,7.50122244590604,0.152408591844201,0.0105303215066513,19.0625566287015
"DEU","GRC",1810.254,2000,"Wheat",23.1971262,18.3955819,7.50122244590604,3.14402840031,0.0102199598892878,18.5007232694228
"DEU","GRC",1810.254,2010,"Coffee",2.2118493,2.1862216,7.50122244590604,0.793828952948647,0.0104629940372985,18.9406768079957
"DEU","GRC",1810.254,2005,"Soyabean",0.0047065,0.0047065,7.50122244590604,-5.358810746977,0.0111269606587578,20.142625040359
"DEU","GRC",1810.254,2005,"Wheat",19.7929318,15.5156499,7.50122244590604,2.98532489417005,0.0102361922011752,18.5301078769463
"DEU","GRC",1810.254,2010,"Cocoa",4.82875845,4.77555685,7.50122244590604,1.57458938493211,0.0103816211966901,18.793371297793
"DEU","GRC",1810.254,2010,"Soyabean",0.0182486,0.0182486,7.50122244590604,-4.00366691422494,0.0109771914238729,19.8715046838315
"DEU","GRC",1810.254,2010,"Corn",0.1647965,0.0918956,7.50122244590604,-1.80304389959637,0.0107382634175312,19.4389843046395
"DEU","GRC",1810.254,2010,"Palm_oil",0.5365033,0.5365033,7.50122244590604,-0.622682565951736,0.0106122582294772,19.210882908944
"DEU","GRC",1810.254,2010,"Rice",0.4952821,-2.9705992,7.50122244590604,-0.702627779754305,0.0106207456141849,19.2262472310607
"DEU","GRC",1810.254,2000,"Cocoa",4.82875845,4.76607645,7.50122244590604,1.57458938493211,0.0103816211966901,18.793371297793
"DEU","GRC",1810.254,2015,"Palm_oil",0.2789893,0.2789893,7.50122244590604,-1.27658184915068,0.0106818790870422,19.3369143448345
"DEU","GRC",1810.254,2015,"Rice",0.4926285,-0.0800001000000001,7.50122244590604,-0.707999938696471,0.0106213161928462,19.2272801233646
"DEU","GRC",1810.254,2015,"Soyabean",0.03161855,0.03161855,7.50122244590604,-3.45401130530478,0.0109170201942705,19.762579474759
"DEU","GRC",1810.254,2015,"Wheat",23.1971262,13.138417,7.50122244590604,3.14402840031,0.0102199598892878,18.5007232694228
"DEU","GRC",1810.254,2020,"Cocoa",4.7860184,4.6697213,7.50122244590604,1.56569883402539,0.0103825442210379,18.7950422063107
"DEU","GRC",1810.254,2020,"Coffee",1.2714836,1.1194344,7.50122244590604,0.240184407645066,0.0105210824864482,19.0458316554228
"DEU","GRC",1810.254,2020,"Corn",0.113251,0.0965905,7.50122244590604,-2.1781486846359,0.0107786187976034,19.5120377928368
"DEU","GRC",1810.254,2020,"Palm_oil",0.0214753,0.0214753,7.50122244590604,-3.84085184147715,0.0109593334433573,19.8391772031714
"DEU","GRC",1810.254,2020,"Rice",0.4800147,-0.4006376,7.50122244590604,-0.733938550549136,0.0106240715721652,19.2322680597984
"DEU","GRC",1810.254,2020,"Soyabean",0.0449885,0.0449885,7.50122244590604,-3.10134837742726,0.0108785877195941,19.6930069337461
"DEU","GRC",1810.254,2020,"Wheat",15.5963732,-1.2724534,7.50122244590604,2.74703840004667,0.0102606127485812,18.5743152705701
